weather_id,store_id,weather_date,temperature_c,rainfall_mm,humidity_pct,weather_type
512,2,2021-04-13,35.1,0.19,54.6,Cloudy
513,3,2021-04-13,35.0,0.19,63.6,Cloudy
514,4,2021-04-13,29.2,0.19,45.0,Cloudy
515,5,2021-04-13,33.6,0.19,55.1,Cloudy
516,1,2021-04-14,36.2,0.0,53.1,Clear
517,2,2021-04-14,37.5,0.0,60.2,Clear
518,3,2021-04-14,35.5,0.0,59.8,Clear
519,4,2021-04-14,35.7,0.0,52.2,Clear
520,5,2021-04-14,36.7,0.0,55.6,Clear
521,1,2021-04-15,38.7,0.0,42.7,Clear
522,2,2021-04-15,31.5,0.0,49.1,Clear
523,3,2021-04-15,34.1,0.0,53.7,Clear
524,4,2021-04-15,31.2,0.0,50.1,Clear
525,5,2021-04-15,32.8,0.0,67.3,Clear
526,1,2021-04-16,34.0,0.0,53.2,Clear
527,2,2021-04-16,32.1,0.0,45.5,Clear
528,3,2021-04-16,34.7,0.0,50.0,Clear
529,4,2021-04-16,34.8,0.0,47.0,Clear
530,5,2021-04-16,33.1,0.0,55.7,Clear
531,1,2021-04-17,36.0,0.0,48.4,Clear
532,2,2021-04-17,37.1,0.0,51.0,Clear
533,3,2021-04-17,36.6,0.0,54.9,Clear
534,4,2021-04-17,31.6,0.0,53.4,Clear
535,5,2021-04-17,35.9,0.0,58.1,Clear
536,1,2021-04-18,38.8,0.0,60.0,Clear
537,2,2021-04-18,34.4,0.0,58.8,Clear
538,3,2021-04-18,39.8,0.0,64.8,Clear
539,4,2021-04-18,31.9,0.0,50.4,Clear
540,5,2021-04-18,38.7,0.0,49.7,Clear
541,1,2021-04-19,33.8,0.0,57.1,Clear
542,2,2021-04-19,34.7,0.0,51.7,Clear
543,3,2021-04-19,33.3,0.0,51.4,Clear
544,4,2021-04-19,32.8,0.0,66.4,Clear
545,5,2021-04-19,35.7,0.0,59.4,Clear
546,1,2021-04-20,34.5,0.0,51.4,Clear
547,2,2021-04-20,28.4,0.0,48.1,Clear
548,3,2021-04-20,30.5,0.0,43.8,Clear
549,4,2021-04-20,32.0,0.0,61.6,Clear
550,5,2021-04-20,34.9,0.0,61.5,Clear
551,1,2021-04-21,37.0,0.0,50.5,Clear
552,2,2021-04-21,36.3,0.0,58.6,Clear
553,3,2021-04-21,33.6,0.0,57.8,Clear
554,4,2021-04-21,36.4,0.0,52.3,Clear
555,5,2021-04-21,32.2,0.0,49.1,Clear
556,1,2021-04-22,29.3,0.0,55.4,Clear
557,2,2021-04-22,35.8,0.0,51.0,Clear
558,3,2021-04-22,35.1,0.0,57.9,Clear
559,4,2021-04-22,36.5,0.0,62.8,Clear
560,5,2021-04-22,38.2,0.0,50.0,Clear
561,1,2021-04-23,33.7,0.0,60.2,Clear
562,2,2021-04-23,35.2,0.0,52.9,Clear
563,3,2021-04-23,30.5,0.0,54.1,Clear
564,4,2021-04-23,31.1,0.0,59.8,Clear
565,5,2021-04-23,38.8,0.0,51.0,Clear
566,1,2021-04-24,33.2,0.0,51.9,Clear
567,2,2021-04-24,36.9,0.0,54.8,Clear
568,3,2021-04-24,39.3,0.0,52.6,Clear
569,4,2021-04-24,37.5,0.0,55.5,Clear
570,5,2021-04-24,37.0,0.0,52.8,Clear
571,1,2021-04-25,34.7,0.0,50.8,Clear
572,2,2021-04-25,36.7,0.0,58.3,Clear
573,3,2021-04-25,36.5,0.0,62.7,Clear
574,4,2021-04-25,38.6,0.0,53.1,Clear
575,5,2021-04-25,35.9,0.0,51.9,Clear
576,1,2021-04-26,39.1,0.0,56.8,Cloudy
577,2,2021-04-26,34.5,0.0,61.0,Cloudy
578,3,2021-04-26,29.6,0.0,44.9,Cloudy
579,4,2021-04-26,37.0,0.0,55.3,Cloudy
580,5,2021-04-26,35.6,0.0,48.4,Cloudy
581,1,2021-04-27,40.0,0.0,59.1,Clear
582,2,2021-04-27,35.4,0.0,52.8,Clear
583,3,2021-04-27,34.0,0.0,44.4,Clear
584,4,2021-04-27,35.6,0.0,59.2,Clear
585,5,2021-04-27,31.1,0.0,51.7,Clear
586,1,2021-04-28,32.6,0.0,55.3,Clear
587,2,2021-04-28,29.8,0.0,58.1,Clear
588,3,2021-04-28,36.9,0.0,53.7,Clear
589,4,2021-04-28,28.8,0.0,50.0,Clear
590,5,2021-04-28,38.1,0.0,41.1,Clear
591,1,2021-04-29,32.0,0.0,59.0,Clear
592,2,2021-04-29,33.3,0.0,57.0,Clear
593,3,2021-04-29,36.4,0.0,64.2,Clear
594,4,2021-04-29,34.5,0.0,56.9,Clear
595,5,2021-04-29,31.3,0.0,61.0,Clear
596,1,2021-04-30,33.6,0.0,54.9,Clear
597,2,2021-04-30,31.1,0.0,56.1,Clear
598,3,2021-04-30,37.4,0.0,56.5,Clear
599,4,2021-04-30,31.0,0.0,54.4,Clear
600,5,2021-04-30,36.9,0.0,45.6,Clear
601,1,2021-05-01,35.7,0.35,57.1,Cloudy
602,2,2021-05-01,39.6,0.35,57.3,Cloudy
603,3,2021-05-01,36.6,0.35,68.6,Cloudy
604,4,2021-05-01,34.5,0.35,51.0,Cloudy
605,5,2021-05-01,36.1,0.35,57.2,Cloudy
606,1,2021-05-02,32.4,0.0,66.5,Clear
607,2,2021-05-02,35.8,0.0,51.3,Clear
608,3,2021-05-02,37.3,0.0,54.5,Clear
609,4,2021-05-02,34.4,0.0,57.8,Clear
610,5,2021-05-02,31.8,0.0,56.8,Clear
611,1,2021-05-03,36.2,0.0,53.1,Clear
612,2,2021-05-03,33.7,0.0,52.9,Clear
613,3,2021-05-03,34.4,0.0,53.1,Clear
614,4,2021-05-03,37.3,0.0,46.3,Clear
615,5,2021-05-03,37.2,0.0,53.1,Clear
616,1,2021-05-04,32.2,0.0,61.6,Clear
617,2,2021-05-04,38.1,0.0,59.8,Clear
618,3,2021-05-04,31.2,0.0,59.1,Clear
619,4,2021-05-04,36.0,0.0,47.0,Clear
620,5,2021-05-04,34.9,0.0,56.8,Clear
621,1,2021-05-05,35.4,0.0,56.5,Clear
622,2,2021-05-05,38.7,0.0,61.1,Clear
623,3,2021-05-05,27.8,0.0,53.4,Clear
624,4,2021-05-05,34.6,0.0,46.2,Clear
625,5,2021-05-05,35.2,0.0,61.2,Clear
626,1,2021-05-06,32.7,0.17,51.6,Cloudy
627,2,2021-05-06,38.7,0.17,52.3,Cloudy
628,3,2021-05-06,36.2,0.17,45.6,Cloudy
629,4,2021-05-06,39.7,0.17,58.0,Cloudy
630,5,2021-05-06,34.5,0.17,57.9,Cloudy
631,1,2021-05-07,38.0,0.0,53.4,Clear
632,2,2021-05-07,34.5,0.0,52.5,Clear
633,3,2021-05-07,33.5,0.0,58.5,Clear
634,4,2021-05-07,35.6,0.0,58.3,Clear
635,5,2021-05-07,35.0,0.0,57.6,Clear
636,1,2021-05-08,40.6,0.0,47.2,Clear
637,2,2021-05-08,38.2,0.0,61.8,Clear
638,3,2021-05-08,32.9,0.0,66.1,Clear
639,4,2021-05-08,37.5,0.0,59.9,Clear
640,5,2021-05-08,35.1,0.0,53.9,Clear
641,1,2021-05-09,36.0,0.0,62.0,Clear
642,2,2021-05-09,35.5,0.0,50.4,Clear
643,3,2021-05-09,37.1,0.0,59.6,Clear
644,4,2021-05-09,36.6,0.0,58.7,Clear
645,5,2021-05-09,34.3,0.0,50.4,Clear
646,1,2021-05-10,30.9,0.0,56.2,Clear
647,2,2021-05-10,34.8,0.0,52.8,Clear
648,3,2021-05-10,27.6,0.0,48.8,Clear
649,4,2021-05-10,37.8,0.0,51.7,Clear
650,5,2021-05-10,35.9,0.0,48.0,Clear
651,1,2021-05-11,34.6,0.0,56.5,Clear
652,2,2021-05-11,40.8,0.0,62.6,Clear
653,3,2021-05-11,34.2,0.0,52.0,Clear
654,4,2021-05-11,34.2,0.0,57.5,Clear
655,5,2021-05-11,34.7,0.0,53.0,Clear
656,1,2021-05-12,34.7,0.0,66.5,Clear
657,2,2021-05-12,35.2,0.0,63.9,Clear
658,3,2021-05-12,35.9,0.0,59.8,Clear
659,4,2021-05-12,33.2,0.0,50.7,Clear
660,5,2021-05-12,36.1,0.0,59.9,Clear
661,1,2021-05-13,31.8,0.0,48.2,Clear
662,2,2021-05-13,31.4,0.0,46.2,Clear
663,3,2021-05-13,35.3,0.0,60.6,Clear
664,4,2021-05-13,35.0,0.0,43.7,Clear
665,5,2021-05-13,34.5,0.0,54.2,Clear
666,1,2021-05-14,31.4,0.0,53.0,Clear
667,2,2021-05-14,39.3,0.0,57.2,Clear
668,3,2021-05-14,36.4,0.0,55.6,Clear
669,4,2021-05-14,35.8,0.0,58.9,Clear
670,5,2021-05-14,33.0,0.0,59.4,Clear
671,1,2021-05-15,35.8,0.0,55.9,Clear
672,2,2021-05-15,33.5,0.0,54.9,Clear
673,3,2021-05-15,33.4,0.0,49.6,Clear
674,4,2021-05-15,34.1,0.0,49.5,Clear
675,5,2021-05-15,35.8,0.0,49.2,Clear
676,1,2021-05-16,32.0,0.0,52.2,Clear
677,2,2021-05-16,33.4,0.0,61.6,Clear
678,3,2021-05-16,35.8,0.0,53.9,Clear
679,4,2021-05-16,36.2,0.0,44.5,Clear
680,5,2021-05-16,34.9,0.0,65.0,Clear
681,1,2021-05-17,35.2,0.0,57.7,Clear
682,2,2021-05-17,37.2,0.0,45.0,Clear
683,3,2021-05-17,30.8,0.0,56.1,Clear
684,4,2021-05-17,33.2,0.0,61.6,Clear
685,5,2021-05-17,34.2,0.0,45.3,Clear
686,1,2021-05-18,28.1,0.0,53.8,Clear
687,2,2021-05-18,34.5,0.0,52.9,Clear
688,3,2021-05-18,37.7,0.0,61.0,Clear
689,4,2021-05-18,34.6,0.0,44.3,Clear
690,5,2021-05-18,36.5,0.0,57.8,Clear
691,1,2021-05-19,37.5,0.0,49.2,Clear
692,2,2021-05-19,40.0,0.0,50.2,Clear
693,3,2021-05-19,36.9,0.0,46.6,Clear
694,4,2021-05-19,32.7,0.0,62.6,Clear
695,5,2021-05-19,34.3,0.0,59.2,Clear
696,1,2021-05-20,34.7,0.0,61.8,Clear
697,2,2021-05-20,34.4,0.0,46.1,Clear
698,3,2021-05-20,33.0,0.0,57.8,Clear
699,4,2021-05-20,36.0,0.0,47.2,Clear
700,5,2021-05-20,33.2,0.0,52.1,Clear
701,1,2021-05-21,31.6,0.0,51.9,Clear
702,2,2021-05-21,33.2,0.0,58.9,Clear
703,3,2021-05-21,37.0,0.0,54.3,Clear
704,4,2021-05-21,34.0,0.0,55.7,Clear
705,5,2021-05-21,33.0,0.0,49.3,Clear
706,1,2021-05-22,33.4,0.0,49.2,Clear
707,2,2021-05-22,35.4,0.0,58.6,Clear
708,3,2021-05-22,31.0,0.0,55.1,Clear
709,4,2021-05-22,34.5,0.0,56.7,Clear
710,5,2021-05-22,35.0,0.0,47.7,Clear
711,1,2021-05-23,35.1,0.0,60.1,Clear
712,2,2021-05-23,29.5,0.0,56.7,Clear
713,3,2021-05-23,38.0,0.0,54.2,Clear
714,4,2021-05-23,36.4,0.0,51.5,Clear
715,5,2021-05-23,34.7,0.0,46.9,Clear
716,1,2021-05-24,37.4,0.0,50.1,Clear
717,2,2021-05-24,33.9,0.0,48.1,Clear
718,3,2021-05-24,31.5,0.0,54.1,Clear
719,4,2021-05-24,33.2,0.0,56.9,Clear
720,5,2021-05-24,36.1,0.0,56.6,Clear
721,1,2021-05-25,38.9,0.0,49.7,Clear
722,2,2021-05-25,34.9,0.0,60.7,Clear
723,3,2021-05-25,38.2,0.0,47.9,Clear
724,4,2021-05-25,34.2,0.0,61.8,Clear
725,5,2021-05-25,36.3,0.0,56.0,Clear
726,1,2021-05-26,34.0,0.0,56.4,Clear
727,2,2021-05-26,34.4,0.0,54.8,Clear
728,3,2021-05-26,35.2,0.0,51.6,Clear
729,4,2021-05-26,36.3,0.0,69.6,Clear
730,5,2021-05-26,30.6,0.0,56.6,Clear
731,1,2021-05-27,35.1,0.01,58.8,Cloudy
732,2,2021-05-27,37.9,0.01,56.0,Cloudy
733,3,2021-05-27,37.8,0.01,43.3,Cloudy
734,4,2021-05-27,39.0,0.01,56.9,Cloudy
735,5,2021-05-27,37.7,0.01,48.9,Cloudy
736,1,2021-05-28,35.4,0.0,54.9,Clear
737,2,2021-05-28,35.7,0.0,60.4,Clear
738,3,2021-05-28,30.6,0.0,59.9,Clear
739,4,2021-05-28,35.0,0.0,54.0,Clear
740,5,2021-05-28,31.3,0.0,57.5,Clear
741,1,2021-05-29,33.8,0.0,58.2,Clear
742,2,2021-05-29,31.3,0.0,55.3,Clear
743,3,2021-05-29,34.7,0.0,60.8,Clear
744,4,2021-05-29,34.6,0.0,51.5,Clear
745,5,2021-05-29,33.7,0.0,61.4,Clear
746,1,2021-05-30,34.0,0.0,53.8,Clear
747,2,2021-05-30,31.1,0.0,56.9,Clear
748,3,2021-05-30,30.6,0.0,58.8,Clear
749,4,2021-05-30,35.3,0.0,66.9,Clear
750,5,2021-05-30,32.2,0.0,54.5,Clear
751,1,2021-05-31,38.0,0.0,51.5,Clear
752,2,2021-05-31,35.6,0.0,55.0,Clear
753,3,2021-05-31,35.7,0.0,51.5,Clear
754,4,2021-05-31,34.8,0.0,47.0,Clear
755,5,2021-05-31,35.3,0.0,57.3,Clear
756,1,2021-06-01,24.0,0.0,89.9,Clear
757,2,2021-06-01,28.9,0.0,81.4,Clear
758,3,2021-06-01,27.3,0.0,77.5,Clear
759,4,2021-06-01,25.4,0.0,82.3,Clear
760,5,2021-06-01,31.1,0.0,81.8,Clear
761,1,2021-06-02,28.6,8.14,84.3,Rainy
762,2,2021-06-02,30.2,8.14,82.3,Rainy
763,3,2021-06-02,24.1,8.14,78.1,Rainy
764,4,2021-06-02,26.7,8.14,78.8,Rainy
765,5,2021-06-02,29.0,8.14,82.7,Rainy
766,1,2021-06-03,28.5,2.61,79.4,Cloudy
767,2,2021-06-03,26.8,2.61,85.7,Cloudy
768,3,2021-06-03,22.2,2.61,86.2,Cloudy
769,4,2021-06-03,32.8,2.61,82.7,Cloudy
770,5,2021-06-03,28.6,2.61,90.1,Cloudy
771,1,2021-06-04,26.5,0.0,73.6,Clear
772,2,2021-06-04,29.6,0.0,84.4,Clear
773,3,2021-06-04,25.5,0.0,85.6,Clear
774,4,2021-06-04,26.5,0.0,82.4,Clear
775,5,2021-06-04,29.5,0.0,78.3,Clear
776,1,2021-06-05,26.3,2.02,94.6,Cloudy
777,2,2021-06-05,30.8,2.02,85.5,Cloudy
778,3,2021-06-05,25.6,2.02,82.4,Cloudy
779,4,2021-06-05,28.2,2.02,85.2,Cloudy
780,5,2021-06-05,27.8,2.02,84.8,Cloudy
781,1,2021-06-06,26.7,27.32,89.6,Rainy
782,2,2021-06-06,24.6,27.32,84.1,Rainy
783,3,2021-06-06,26.0,27.32,85.6,Rainy
784,4,2021-06-06,27.0,27.32,92.4,Rainy
785,5,2021-06-06,29.3,27.32,78.4,Rainy
786,1,2021-06-07,26.6,13.51,86.6,Rainy
787,2,2021-06-07,26.8,13.51,89.5,Rainy
788,3,2021-06-07,26.1,13.51,81.9,Rainy
789,4,2021-06-07,26.4,13.51,82.2,Rainy
790,5,2021-06-07,30.7,13.51,88.1,Rainy
791,1,2021-06-08,25.4,5.55,85.4,Rainy
792,2,2021-06-08,25.1,5.55,81.1,Rainy
793,3,2021-06-08,26.4,5.55,79.7,Rainy
794,4,2021-06-08,25.4,5.55,84.3,Rainy
795,5,2021-06-08,25.0,5.55,89.2,Rainy
796,1,2021-06-09,26.9,19.09,85.4,Rainy
797,2,2021-06-09,24.8,19.09,93.5,Rainy
798,3,2021-06-09,30.8,19.09,86.5,Rainy
799,4,2021-06-09,24.6,19.09,86.1,Rainy
800,5,2021-06-09,25.2,19.09,92.3,Rainy
801,1,2021-06-10,21.9,3.65,80.1,Cloudy
802,2,2021-06-10,29.7,3.65,91.1,Cloudy
803,3,2021-06-10,30.8,3.65,77.0,Cloudy
804,4,2021-06-10,28.8,3.65,90.1,Cloudy
805,5,2021-06-10,23.9,3.65,85.0,Cloudy
806,1,2021-06-11,23.4,28.7,83.4,Rainy
807,2,2021-06-11,27.2,28.7,84.3,Rainy
808,3,2021-06-11,26.6,28.7,82.8,Rainy
809,4,2021-06-11,27.9,28.7,87.2,Rainy
810,5,2021-06-11,27.2,28.7,83.0,Rainy
811,1,2021-06-12,23.2,0.0,87.4,Clear
812,2,2021-06-12,28.0,0.0,85.2,Clear
813,3,2021-06-12,30.4,0.0,75.2,Clear
814,4,2021-06-12,23.1,0.0,86.4,Clear
815,5,2021-06-12,28.0,0.0,85.9,Clear
816,1,2021-06-13,27.3,12.84,74.5,Rainy
817,2,2021-06-13,29.9,12.84,91.1,Rainy
818,3,2021-06-13,29.6,12.84,80.6,Rainy
819,4,2021-06-13,29.7,12.84,89.3,Rainy
820,5,2021-06-13,31.9,12.84,80.6,Rainy
821,1,2021-06-14,29.9,0.0,85.3,Clear
822,2,2021-06-14,25.2,0.0,87.1,Clear
823,3,2021-06-14,29.4,0.0,85.4,Clear
824,4,2021-06-14,28.5,0.0,83.7,Clear
825,5,2021-06-14,31.7,0.0,80.5,Clear
826,1,2021-06-15,30.2,2.48,77.5,Cloudy
827,2,2021-06-15,24.7,2.48,74.8,Cloudy
828,3,2021-06-15,28.1,2.48,79.4,Cloudy
829,4,2021-06-15,27.0,2.48,88.3,Cloudy
830,5,2021-06-15,26.4,2.48,86.2,Cloudy
831,1,2021-06-16,29.2,1.38,81.5,Cloudy
832,2,2021-06-16,27.6,1.38,90.2,Cloudy
833,3,2021-06-16,29.0,1.38,78.0,Cloudy
834,4,2021-06-16,29.6,1.38,79.6,Cloudy
835,5,2021-06-16,31.5,1.38,90.1,Cloudy
836,1,2021-06-17,28.4,0.0,84.0,Clear
837,2,2021-06-17,29.7,0.0,83.1,Clear
838,3,2021-06-17,28.6,0.0,89.4,Clear
839,4,2021-06-17,26.6,0.0,81.9,Clear
840,5,2021-06-17,25.0,0.0,79.7,Clear
841,1,2021-06-18,32.5,4.18,92.1,Cloudy
842,2,2021-06-18,23.9,4.18,88.6,Cloudy
843,3,2021-06-18,31.6,4.18,82.7,Cloudy
844,4,2021-06-18,28.3,4.18,75.0,Cloudy
845,5,2021-06-18,28.7,4.18,79.7,Cloudy
846,1,2021-06-19,24.1,0.0,87.7,Clear
847,2,2021-06-19,30.6,0.0,81.1,Clear
848,3,2021-06-19,25.2,0.0,74.2,Clear
849,4,2021-06-19,27.3,0.0,82.1,Clear
850,5,2021-06-19,24.1,0.0,87.3,Clear
851,1,2021-06-20,26.6,9.05,90.4,Rainy
852,2,2021-06-20,29.5,9.05,84.3,Rainy
853,3,2021-06-20,29.5,9.05,79.2,Rainy
854,4,2021-06-20,28.1,9.05,85.7,Rainy
855,5,2021-06-20,26.8,9.05,87.2,Rainy
856,1,2021-06-21,29.3,0.0,87.8,Clear
857,2,2021-06-21,20.7,0.0,91.0,Clear
858,3,2021-06-21,20.4,0.0,81.9,Clear
859,4,2021-06-21,30.6,0.0,83.4,Clear
860,5,2021-06-21,24.3,0.0,79.5,Clear
861,1,2021-06-22,23.2,0.0,90.6,Clear
862,2,2021-06-22,27.9,0.0,79.0,Clear
863,3,2021-06-22,26.5,0.0,79.9,Clear
864,4,2021-06-22,30.2,0.0,88.7,Clear
865,5,2021-06-22,23.7,0.0,83.0,Clear
866,1,2021-06-23,31.2,0.0,78.2,Clear
867,2,2021-06-23,32.0,0.0,84.8,Clear
868,3,2021-06-23,25.1,0.0,81.6,Clear
869,4,2021-06-23,26.0,0.0,78.6,Clear
870,5,2021-06-23,28.2,0.0,78.9,Clear
871,1,2021-06-24,27.1,0.0,76.0,Clear
872,2,2021-06-24,26.1,0.0,80.5,Clear
873,3,2021-06-24,25.8,0.0,95.0,Clear
874,4,2021-06-24,28.1,0.0,86.2,Clear
875,5,2021-06-24,23.6,0.0,81.7,Clear
876,1,2021-06-25,30.3,14.1,79.0,Rainy
877,2,2021-06-25,27.3,14.1,82.1,Rainy
878,3,2021-06-25,28.4,14.1,81.8,Rainy
879,4,2021-06-25,27.3,14.1,83.8,Rainy
880,5,2021-06-25,26.2,14.1,87.4,Rainy
881,1,2021-06-26,26.9,3.76,89.0,Cloudy
882,2,2021-06-26,27.4,3.76,83.5,Cloudy
883,3,2021-06-26,28.3,3.76,93.5,Cloudy
884,4,2021-06-26,24.6,3.76,88.8,Cloudy
885,5,2021-06-26,23.3,3.76,86.1,Cloudy
886,1,2021-06-27,28.4,9.06,82.2,Rainy
887,2,2021-06-27,28.1,9.06,83.7,Rainy
888,3,2021-06-27,26.0,9.06,83.6,Rainy
889,4,2021-06-27,28.5,9.06,81.2,Rainy
890,5,2021-06-27,26.0,9.06,78.2,Rainy
891,1,2021-06-28,29.4,0.0,86.2,Clear
892,2,2021-06-28,30.4,0.0,85.4,Clear
893,3,2021-06-28,29.0,0.0,86.5,Clear
894,4,2021-06-28,27.8,0.0,82.3,Clear
895,5,2021-06-28,33.5,0.0,82.7,Clear
896,1,2021-06-29,28.6,4.12,78.0,Cloudy
897,2,2021-06-29,30.8,4.12,84.5,Cloudy
898,3,2021-06-29,25.2,4.12,90.9,Cloudy
899,4,2021-06-29,29.6,4.12,78.7,Cloudy
900,5,2021-06-29,32.4,4.12,88.3,Cloudy
901,1,2021-06-30,32.0,0.79,85.8,Cloudy
902,2,2021-06-30,27.9,0.79,81.7,Cloudy
903,3,2021-06-30,29.5,0.79,87.4,Cloudy
904,4,2021-06-30,28.0,0.79,81.1,Cloudy
905,5,2021-06-30,28.3,0.79,84.7,Cloudy
906,1,2021-07-01,24.3,0.0,87.8,Clear
907,2,2021-07-01,21.5,0.0,86.0,Clear
908,3,2021-07-01,26.8,0.0,91.5,Clear
909,4,2021-07-01,26.8,0.0,88.3,Clear
910,5,2021-07-01,27.0,0.0,85.6,Clear
911,1,2021-07-02,30.5,3.31,80.0,Cloudy
912,2,2021-07-02,28.7,3.31,89.6,Cloudy
913,3,2021-07-02,29.7,3.31,94.6,Cloudy
914,4,2021-07-02,26.1,3.31,78.1,Cloudy
915,5,2021-07-02,25.5,3.31,88.3,Cloudy
916,1,2021-07-03,24.9,0.97,90.8,Cloudy
917,2,2021-07-03,35.1,0.97,86.8,Cloudy
918,3,2021-07-03,29.5,0.97,82.5,Cloudy
919,4,2021-07-03,23.5,0.97,82.0,Cloudy
920,5,2021-07-03,25.3,0.97,77.8,Cloudy
921,1,2021-07-04,28.9,1.18,83.5,Cloudy
922,2,2021-07-04,27.6,1.18,89.8,Cloudy
923,3,2021-07-04,27.9,1.18,87.7,Cloudy
924,4,2021-07-04,27.5,1.18,83.3,Cloudy
925,5,2021-07-04,24.5,1.18,75.1,Cloudy
926,1,2021-07-05,26.6,0.22,78.6,Cloudy
927,2,2021-07-05,27.9,0.22,85.3,Cloudy
928,3,2021-07-05,22.6,0.22,80.4,Cloudy
929,4,2021-07-05,29.0,0.22,86.9,Cloudy
930,5,2021-07-05,25.1,0.22,85.8,Cloudy
931,1,2021-07-06,29.9,0.0,84.5,Clear
932,2,2021-07-06,26.8,0.0,81.9,Clear
933,3,2021-07-06,29.2,0.0,86.0,Clear
934,4,2021-07-06,29.6,0.0,85.7,Clear
935,5,2021-07-06,30.0,0.0,85.5,Clear
936,1,2021-07-07,30.2,0.0,81.0,Clear
937,2,2021-07-07,23.5,0.0,92.7,Clear
938,3,2021-07-07,28.6,0.0,76.4,Clear
939,4,2021-07-07,26.2,0.0,88.9,Clear
940,5,2021-07-07,27.3,0.0,82.4,Clear
941,1,2021-07-08,26.0,25.2,86.1,Rainy
942,2,2021-07-08,29.0,25.2,87.5,Rainy
943,3,2021-07-08,30.3,25.2,86.0,Rainy
944,4,2021-07-08,29.2,25.2,83.7,Rainy
945,5,2021-07-08,28.2,25.2,85.5,Rainy
946,1,2021-07-09,29.9,0.0,87.8,Clear
947,2,2021-07-09,28.1,0.0,81.0,Clear
948,3,2021-07-09,28.2,0.0,84.9,Clear
949,4,2021-07-09,28.5,0.0,96.0,Clear
950,5,2021-07-09,26.7,0.0,87.1,Clear
951,1,2021-07-10,28.2,0.0,96.7,Clear
952,2,2021-07-10,27.1,0.0,86.6,Clear
953,3,2021-07-10,26.0,0.0,83.2,Clear
954,4,2021-07-10,28.6,0.0,89.2,Clear
955,5,2021-07-10,28.8,0.0,91.3,Clear
956,1,2021-07-11,34.8,4.22,87.0,Cloudy
957,2,2021-07-11,26.2,4.22,81.5,Cloudy
958,3,2021-07-11,25.6,4.22,89.7,Cloudy
959,4,2021-07-11,27.1,4.22,85.6,Cloudy
960,5,2021-07-11,27.8,4.22,88.7,Cloudy
961,1,2021-07-12,28.6,36.99,88.0,Rainy
962,2,2021-07-12,28.8,36.99,81.0,Rainy
963,3,2021-07-12,29.7,36.99,81.3,Rainy
964,4,2021-07-12,26.7,36.99,80.3,Rainy
965,5,2021-07-12,31.3,36.99,88.2,Rainy
966,1,2021-07-13,31.1,0.0,99.1,Clear
967,2,2021-07-13,23.7,0.0,81.3,Clear
968,3,2021-07-13,26.5,0.0,80.7,Clear
969,4,2021-07-13,25.3,0.0,83.5,Clear
970,5,2021-07-13,25.0,0.0,86.7,Clear
971,1,2021-07-14,29.3,8.67,88.0,Rainy
972,2,2021-07-14,27.1,8.67,95.6,Rainy
973,3,2021-07-14,28.6,8.67,75.7,Rainy
974,4,2021-07-14,25.5,8.67,76.3,Rainy
975,5,2021-07-14,28.0,8.67,84.4,Rainy
976,1,2021-07-15,29.4,1.35,88.6,Cloudy
977,2,2021-07-15,25.7,1.35,80.0,Cloudy
978,3,2021-07-15,28.1,1.35,85.9,Cloudy
979,4,2021-07-15,23.4,1.35,84.1,Cloudy
980,5,2021-07-15,28.0,1.35,83.9,Cloudy
981,1,2021-07-16,27.6,19.92,85.5,Rainy
982,2,2021-07-16,29.5,19.92,90.4,Rainy
983,3,2021-07-16,27.3,19.92,82.7,Rainy
984,4,2021-07-16,29.1,19.92,88.1,Rainy
985,5,2021-07-16,26.9,19.92,89.0,Rainy
986,1,2021-07-17,31.2,0.0,93.9,Clear
987,2,2021-07-17,25.8,0.0,85.1,Clear
988,3,2021-07-17,28.0,0.0,84.5,Clear
989,4,2021-07-17,26.4,0.0,77.6,Clear
990,5,2021-07-17,28.2,0.0,81.2,Clear
991,1,2021-07-18,26.0,0.0,79.5,Clear
992,2,2021-07-18,28.6,0.0,85.8,Clear
993,3,2021-07-18,29.4,0.0,95.9,Clear
994,4,2021-07-18,28.7,0.0,87.4,Clear
995,5,2021-07-18,25.3,0.0,78.6,Clear
996,1,2021-07-19,25.7,0.0,79.8,Clear
997,2,2021-07-19,27.9,0.0,84.5,Clear
998,3,2021-07-19,25.7,0.0,83.5,Clear
999,4,2021-07-19,31.1,0.0,81.0,Clear
1000,5,2021-07-19,24.5,0.0,89.7,Clear
1001,1,2021-07-20,24.0,0.24,81.3,Cloudy
1002,2,2021-07-20,27.9,0.24,90.8,Cloudy
1003,3,2021-07-20,25.4,0.24,84.6,Cloudy
1004,4,2021-07-20,29.7,0.24,73.1,Cloudy
1005,5,2021-07-20,30.6,0.24,79.1,Cloudy
1006,1,2021-07-21,30.7,2.98,87.8,Cloudy
1007,2,2021-07-21,22.1,2.98,81.1,Cloudy
1008,3,2021-07-21,28.3,2.98,84.0,Cloudy
1009,4,2021-07-21,29.2,2.98,88.9,Cloudy
1010,5,2021-07-21,29.5,2.98,83.9,Cloudy
1011,1,2021-07-22,29.0,15.15,79.5,Rainy
1012,2,2021-07-22,29.6,15.15,89.5,Rainy
1013,3,2021-07-22,28.3,15.15,69.7,Rainy
1014,4,2021-07-22,24.8,15.15,94.4,Rainy
1015,5,2021-07-22,26.6,15.15,75.1,Rainy
1016,1,2021-07-23,30.8,2.72,86.4,Cloudy
