inventory_id,store_id,product_id,stock_on_hand,reorder_point,safety_stock,max_stock_level,last_updated
2495,14,38,0,385,220,2475,2024-12-31
2496,14,39,0,385,220,2475,2024-12-31
2497,14,40,7615,385,220,2475,2024-12-31
2498,14,41,0,126,72,810,2024-12-31
2499,14,42,0,126,72,810,2024-12-31
2500,14,43,1028,126,72,810,2024-12-31
2501,14,44,0,126,72,810,2024-12-31
2502,14,45,0,140,80,900,2024-12-31
2503,14,46,2168,140,80,900,2024-12-31
2504,14,47,0,140,80,900,2024-12-31
2505,14,48,0,140,80,900,2024-12-31
2506,14,49,269,140,80,900,2024-12-31
2507,14,50,0,140,80,900,2024-12-31
2508,14,51,0,154,88,990,2024-12-31
2509,14,52,3503,154,88,990,2024-12-31
2510,14,53,0,154,88,990,2024-12-31
2511,14,54,0,154,88,990,2024-12-31
2512,14,55,4975,154,88,990,2024-12-31
2513,14,56,0,196,112,1260,2024-12-31
2514,14,57,0,196,112,1260,2024-12-31
2515,14,58,5541,196,112,1260,2024-12-31
2516,14,59,0,196,112,1260,2024-12-31
2517,14,60,0,196,112,1260,2024-12-31
2518,14,61,1908,196,112,1260,2024-12-31
2519,14,62,0,196,112,1260,2024-12-31
2520,14,63,0,98,56,630,2024-12-31
2521,14,64,1534,98,56,630,2024-12-31
2522,14,65,0,98,56,630,2024-12-31
2523,14,66,0,98,56,630,2024-12-31
2524,14,67,7446,196,112,1260,2024-12-31
2525,14,68,0,196,112,1260,2024-12-31
2526,14,69,0,196,112,1260,2024-12-31
2527,14,70,7490,196,112,1260,2024-12-31
2528,14,71,0,70,40,450,2024-12-31
2529,14,72,0,70,40,450,2024-12-31
2530,14,73,826,70,40,450,2024-12-31
2531,14,74,0,70,40,450,2024-12-31
2532,14,75,0,70,40,450,2024-12-31
2533,14,76,242,70,40,450,2024-12-31
2534,14,77,0,70,40,450,2024-12-31
2535,14,78,0,70,40,450,2024-12-31
2536,14,79,5205,224,128,1440,2024-12-31
2537,14,80,0,224,128,1440,2024-12-31
2538,14,81,0,224,128,1440,2024-12-31
2539,14,82,6420,224,128,1440,2024-12-31
2540,14,83,0,224,128,1440,2024-12-31
2541,14,84,0,280,160,1800,2024-12-31
2542,14,85,9058,280,160,1800,2024-12-31
2543,14,86,0,280,160,1800,2024-12-31
2544,14,87,0,280,160,1800,2024-12-31
2545,14,88,2002,280,160,1800,2024-12-31
2546,14,89,0,336,192,2160,2024-12-31
2547,14,90,0,336,192,2160,2024-12-31
2548,14,91,3189,336,192,2160,2024-12-31
2549,14,92,0,336,192,2160,2024-12-31
2550,14,93,0,336,192,2160,2024-12-31
2551,14,94,8167,336,192,2160,2024-12-31
2552,14,95,0,224,128,1440,2024-12-31
2553,14,96,0,224,128,1440,2024-12-31
2554,14,97,3936,224,128,1440,2024-12-31
2555,14,98,0,224,128,1440,2024-12-31
2556,14,99,0,224,128,1440,2024-12-31
2557,14,100,1626,336,192,2160,2024-12-31
2558,14,101,0,336,192,2160,2024-12-31
2559,14,102,0,336,192,2160,2024-12-31
2560,14,103,7820,336,192,2160,2024-12-31
2561,14,104,0,336,192,2160,2024-12-31
2562,14,105,0,336,192,2160,2024-12-31
2563,14,106,3902,336,192,2160,2024-12-31
2564,14,107,0,196,112,1260,2024-12-31
2565,14,108,0,196,112,1260,2024-12-31
2566,14,109,1535,196,112,1260,2024-12-31
2567,14,110,0,196,112,1260,2024-12-31
2568,14,111,0,196,112,1260,2024-12-31
2569,14,112,864,84,48,540,2024-12-31
2570,14,113,0,84,48,540,2024-12-31
2571,14,114,0,84,48,540,2024-12-31
2572,14,115,2240,385,220,2475,2024-12-31
2573,14,116,0,385,220,2475,2024-12-31
2574,14,117,0,385,220,2475,2024-12-31
2575,14,118,4434,280,160,1800,2024-12-31
2576,14,119,0,280,160,1800,2024-12-31
2577,14,120,0,280,160,1800,2024-12-31
2578,14,121,8629,280,160,1800,2024-12-31
2579,14,122,0,84,48,540,2024-12-31
2580,14,123,0,84,48,540,2024-12-31
2581,14,124,2328,140,80,900,2024-12-31
2582,14,125,0,140,80,900,2024-12-31
2583,14,126,0,70,40,450,2024-12-31
2584,14,127,2156,70,40,450,2024-12-31
2585,14,128,0,56,32,360,2024-12-31
2586,14,129,0,56,32,360,2024-12-31
2587,14,130,4804,154,88,990,2024-12-31
2588,14,131,0,154,88,990,2024-12-31
2589,14,132,0,154,88,990,2024-12-31
2590,14,133,1049,70,40,450,2024-12-31
2591,14,134,0,70,40,450,2024-12-31
2592,14,135,0,70,40,450,2024-12-31
2593,14,136,988,70,40,450,2024-12-31
2594,14,137,0,175,100,1125,2024-12-31
2595,14,138,0,175,100,1125,2024-12-31
2596,14,139,2696,175,100,1125,2024-12-31
2597,14,140,0,175,100,1125,2024-12-31
2598,14,141,0,140,80,900,2024-12-31
2599,14,142,429,140,80,900,2024-12-31
2600,14,143,0,140,80,900,2024-12-31
2601,14,144,0,140,80,900,2024-12-31
2602,14,145,2278,140,80,900,2024-12-31
2603,14,146,0,112,64,720,2024-12-31
2604,14,147,0,112,64,720,2024-12-31
2605,14,148,3877,112,64,720,2024-12-31
2606,14,149,0,112,64,720,2024-12-31
2607,14,150,0,91,52,585,2024-12-31
2608,14,151,2683,91,52,585,2024-12-31
2609,14,152,0,91,52,585,2024-12-31
2610,14,153,0,140,80,900,2024-12-31
2611,14,154,4195,140,80,900,2024-12-31
2612,14,155,0,140,80,900,2024-12-31
2613,14,156,0,140,80,900,2024-12-31
2614,14,157,872,91,52,585,2024-12-31
2615,14,158,0,91,52,585,2024-12-31
2616,14,159,0,91,52,585,2024-12-31
2617,14,160,2847,140,80,900,2024-12-31
2618,14,161,0,140,80,900,2024-12-31
2619,14,162,0,140,80,900,2024-12-31
2620,14,163,2756,140,80,900,2024-12-31
2621,14,164,0,140,80,900,2024-12-31
2622,14,165,0,70,40,450,2024-12-31
2623,14,166,977,70,40,450,2024-12-31
2624,14,167,0,42,24,270,2024-12-31
2625,14,168,0,42,24,270,2024-12-31
2626,14,169,1438,56,32,360,2024-12-31
2627,14,170,0,56,32,360,2024-12-31
2628,14,171,0,56,32,360,2024-12-31
2629,14,172,1014,91,52,585,2024-12-31
2630,14,173,0,91,52,585,2024-12-31
2631,14,174,0,91,52,585,2024-12-31
2632,14,175,863,49,28,315,2024-12-31
2633,14,176,0,49,28,315,2024-12-31
2634,14,177,0,49,28,315,2024-12-31
2635,14,178,846,49,28,315,2024-12-31
2636,14,179,0,49,28,315,2024-12-31
2637,14,180,0,49,28,315,2024-12-31
2638,14,181,898,49,28,315,2024-12-31
2639,14,182,0,84,48,540,2024-12-31
2640,14,183,0,84,48,540,2024-12-31
2641,14,184,993,56,32,360,2024-12-31
2642,14,185,0,56,32,360,2024-12-31
2643,14,186,0,56,32,360,2024-12-31
2644,14,187,1674,56,32,360,2024-12-31
2645,14,188,0,56,32,360,2024-12-31
2646,14,189,0,21,12,135,2024-12-31
2647,15,1,681,140,80,900,2024-12-31
2648,15,2,0,140,80,900,2024-12-31
2649,15,3,0,140,80,900,2024-12-31
2650,15,4,2662,140,80,900,2024-12-31
2651,15,5,0,140,80,900,2024-12-31
2652,15,6,0,140,80,900,2024-12-31
2653,15,7,1826,140,80,900,2024-12-31
2654,15,8,0,280,160,1800,2024-12-31
2655,15,9,0,280,160,1800,2024-12-31
2656,15,10,1527,280,160,1800,2024-12-31
2657,15,11,0,280,160,1800,2024-12-31
2658,15,12,0,280,160,1800,2024-12-31
2659,15,13,995,280,160,1800,2024-12-31
2660,15,14,0,280,160,1800,2024-12-31
2661,15,15,0,280,160,1800,2024-12-31
2662,15,16,1388,280,160,1800,2024-12-31
2663,15,17,0,126,72,810,2024-12-31
2664,15,18,0,126,72,810,2024-12-31
2665,15,19,2663,126,72,810,2024-12-31
2666,15,20,0,126,72,810,2024-12-31
2667,15,21,0,56,32,360,2024-12-31
2668,15,22,448,56,32,360,2024-12-31
2669,15,23,0,56,32,360,2024-12-31
2670,15,24,0,630,360,4050,2024-12-31
2671,15,25,6818,630,360,4050,2024-12-31
2672,15,26,0,630,360,4050,2024-12-31
2673,15,27,0,630,360,4050,2024-12-31
2674,15,28,1737,280,160,1800,2024-12-31
2675,15,29,0,280,160,1800,2024-12-31
2676,15,30,0,280,160,1800,2024-12-31
2677,15,31,2178,154,88,990,2024-12-31
2678,15,32,0,154,88,990,2024-12-31
2679,15,33,0,154,88,990,2024-12-31
2680,15,34,339,140,80,900,2024-12-31
2681,15,35,0,140,80,900,2024-12-31
2682,15,36,0,140,80,900,2024-12-31
2683,15,37,2936,140,80,900,2024-12-31
2684,15,38,0,385,220,2475,2024-12-31
2685,15,39,0,385,220,2475,2024-12-31
2686,15,40,747,385,220,2475,2024-12-31
2687,15,41,0,126,72,810,2024-12-31
2688,15,42,0,126,72,810,2024-12-31
2689,15,43,1288,126,72,810,2024-12-31
2690,15,44,0,126,72,810,2024-12-31
2691,15,45,0,140,80,900,2024-12-31
2692,15,46,637,140,80,900,2024-12-31
2693,15,47,0,140,80,900,2024-12-31
2694,15,48,0,140,80,900,2024-12-31
2695,15,49,2158,140,80,900,2024-12-31
2696,15,50,0,140,80,900,2024-12-31
2697,15,51,0,154,88,990,2024-12-31
2698,15,52,3398,154,88,990,2024-12-31
2699,15,53,0,154,88,990,2024-12-31
2700,15,54,0,154,88,990,2024-12-31
2701,15,55,3148,154,88,990,2024-12-31
2702,15,56,0,196,112,1260,2024-12-31
2703,15,57,0,196,112,1260,2024-12-31
2704,15,58,4092,196,112,1260,2024-12-31
2705,15,59,0,196,112,1260,2024-12-31
2706,15,60,0,196,112,1260,2024-12-31
2707,15,61,1462,196,112,1260,2024-12-31
2708,15,62,0,196,112,1260,2024-12-31
2709,15,63,0,98,56,630,2024-12-31
2710,15,64,1196,98,56,630,2024-12-31
2711,15,65,0,98,56,630,2024-12-31
2712,15,66,0,98,56,630,2024-12-31
2713,15,67,1877,196,112,1260,2024-12-31
2714,15,68,0,196,112,1260,2024-12-31
2715,15,69,0,196,112,1260,2024-12-31
2716,15,70,1354,196,112,1260,2024-12-31
2717,15,71,0,70,40,450,2024-12-31
2718,15,72,0,70,40,450,2024-12-31
2719,15,73,1602,70,40,450,2024-12-31
2720,15,74,0,70,40,450,2024-12-31
2721,15,75,0,70,40,450,2024-12-31
2722,15,76,594,70,40,450,2024-12-31
2723,15,77,0,70,40,450,2024-12-31
2724,15,78,0,70,40,450,2024-12-31
2725,15,79,1533,224,128,1440,2024-12-31
2726,15,80,0,224,128,1440,2024-12-31
2727,15,81,0,224,128,1440,2024-12-31
2728,15,82,2619,224,128,1440,2024-12-31
2729,15,83,0,224,128,1440,2024-12-31
2730,15,84,0,280,160,1800,2024-12-31
2731,15,85,7469,280,160,1800,2024-12-31
2732,15,86,0,280,160,1800,2024-12-31
2733,15,87,0,280,160,1800,2024-12-31
2734,15,88,966,280,160,1800,2024-12-31
2735,15,89,0,336,192,2160,2024-12-31
2736,15,90,0,336,192,2160,2024-12-31
2737,15,91,2211,336,192,2160,2024-12-31
2738,15,92,0,336,192,2160,2024-12-31
2739,15,93,0,336,192,2160,2024-12-31
2740,15,94,1093,336,192,2160,2024-12-31
2741,15,95,0,224,128,1440,2024-12-31
2742,15,96,0,224,128,1440,2024-12-31
2743,15,97,398,224,128,1440,2024-12-31
2744,15,98,0,224,128,1440,2024-12-31
2745,15,99,0,224,128,1440,2024-12-31
2746,15,100,1869,336,192,2160,2024-12-31
2747,15,101,0,336,192,2160,2024-12-31
2748,15,102,0,336,192,2160,2024-12-31
2749,15,103,7210,336,192,2160,2024-12-31
2750,15,104,0,336,192,2160,2024-12-31
2751,15,105,0,336,192,2160,2024-12-31
2752,15,106,8265,336,192,2160,2024-12-31
2753,15,107,0,196,112,1260,2024-12-31
2754,15,108,0,196,112,1260,2024-12-31
2755,15,109,1722,196,112,1260,2024-12-31
2756,15,110,0,196,112,1260,2024-12-31
2757,15,111,0,196,112,1260,2024-12-31
2758,15,112,2721,84,48,540,2024-12-31
2759,15,113,0,84,48,540,2024-12-31
2760,15,114,0,84,48,540,2024-12-31
2761,15,115,1818,385,220,2475,2024-12-31
2762,15,116,0,385,220,2475,2024-12-31
2763,15,117,0,385,220,2475,2024-12-31
2764,15,118,5733,280,160,1800,2024-12-31
2765,15,119,0,280,160,1800,2024-12-31
2766,15,120,0,280,160,1800,2024-12-31
2767,15,121,1275,280,160,1800,2024-12-31
2768,15,122,0,84,48,540,2024-12-31
2769,15,123,0,84,48,540,2024-12-31
2770,15,124,945,140,80,900,2024-12-31
2771,15,125,0,140,80,900,2024-12-31
2772,15,126,0,70,40,450,2024-12-31
2773,15,127,77,70,40,450,2024-12-31
2774,15,128,0,56,32,360,2024-12-31
2775,15,129,0,56,32,360,2024-12-31
2776,15,130,1211,154,88,990,2024-12-31
2777,15,131,0,154,88,990,2024-12-31
2778,15,132,0,154,88,990,2024-12-31
2779,15,133,952,70,40,450,2024-12-31
2780,15,134,0,70,40,450,2024-12-31
2781,15,135,0,70,40,450,2024-12-31
2782,15,136,79,70,40,450,2024-12-31
2783,15,137,0,175,100,1125,2024-12-31
2784,15,138,0,175,100,1125,2024-12-31
2785,15,139,3535,175,100,1125,2024-12-31
2786,15,140,0,175,100,1125,2024-12-31
2787,15,141,0,140,80,900,2024-12-31
2788,15,142,158,140,80,900,2024-12-31
2789,15,143,0,140,80,900,2024-12-31
2790,15,144,0,140,80,900,2024-12-31
2791,15,145,496,140,80,900,2024-12-31
2792,15,146,0,112,64,720,2024-12-31
2793,15,147,0,112,64,720,2024-12-31
2794,15,148,680,112,64,720,2024-12-31
2795,15,149,0,112,64,720,2024-12-31
2796,15,150,0,91,52,585,2024-12-31
2797,15,151,1860,91,52,585,2024-12-31
2798,15,152,0,91,52,585,2024-12-31
2799,15,153,0,140,80,900,2024-12-31
2800,15,154,517,140,80,900,2024-12-31
2801,15,155,0,140,80,900,2024-12-31
2802,15,156,0,140,80,900,2024-12-31
2803,15,157,2176,91,52,585,2024-12-31
2804,15,158,0,91,52,585,2024-12-31
2805,15,159,0,91,52,585,2024-12-31
2806,15,160,1637,140,80,900,2024-12-31
2807,15,161,0,140,80,900,2024-12-31
2808,15,162,0,140,80,900,2024-12-31
2809,15,163,2383,140,80,900,2024-12-31
2810,15,164,0,140,80,900,2024-12-31
2811,15,165,0,70,40,450,2024-12-31
2812,15,166,1115,70,40,450,2024-12-31
2813,15,167,0,42,24,270,2024-12-31
2814,15,168,0,42,24,270,2024-12-31
2815,15,169,223,56,32,360,2024-12-31
2816,15,170,0,56,32,360,2024-12-31
2817,15,171,0,56,32,360,2024-12-31
2818,15,172,375,91,52,585,2024-12-31
2819,15,173,0,91,52,585,2024-12-31
2820,15,174,0,91,52,585,2024-12-31
2821,15,175,1101,49,28,315,2024-12-31
2822,15,176,0,49,28,315,2024-12-31
2823,15,177,0,49,28,315,2024-12-31
2824,15,178,181,49,28,315,2024-12-31
2825,15,179,0,49,28,315,2024-12-31
2826,15,180,0,49,28,315,2024-12-31
2827,15,181,198,49,28,315,2024-12-31
2828,15,182,0,84,48,540,2024-12-31
2829,15,183,0,84,48,540,2024-12-31
2830,15,184,1195,56,32,360,2024-12-31
2831,15,185,0,56,32,360,2024-12-31
2832,15,186,0,56,32,360,2024-12-31
2833,15,187,463,56,32,360,2024-12-31
2834,15,188,0,56,32,360,2024-12-31
2835,15,189,0,21,12,135,2024-12-31
2836,16,1,1303,140,80,900,2024-12-31
2837,16,2,0,140,80,900,2024-12-31
2838,16,3,0,140,80,900,2024-12-31
2839,16,4,4220,140,80,900,2024-12-31
2840,16,5,0,140,80,900,2024-12-31
2841,16,6,0,140,80,900,2024-12-31
2842,16,7,4502,140,80,900,2024-12-31
2843,16,8,0,280,160,1800,2024-12-31
2844,16,9,0,280,160,1800,2024-12-31
2845,16,10,5267,280,160,1800,2024-12-31
2846,16,11,0,280,160,1800,2024-12-31
2847,16,12,0,280,160,1800,2024-12-31
2848,16,13,8213,280,160,1800,2024-12-31
2849,16,14,0,280,160,1800,2024-12-31
2850,16,15,0,280,160,1800,2024-12-31
2851,16,16,826,280,160,1800,2024-12-31
2852,16,17,0,126,72,810,2024-12-31
2853,16,18,0,126,72,810,2024-12-31
2854,16,19,3250,126,72,810,2024-12-31
2855,16,20,0,126,72,810,2024-12-31
2856,16,21,0,56,32,360,2024-12-31
2857,16,22,600,56,32,360,2024-12-31
2858,16,23,0,56,32,360,2024-12-31
2859,16,24,0,630,360,4050,2024-12-31
2860,16,25,8159,630,360,4050,2024-12-31
2861,16,26,0,630,360,4050,2024-12-31
2862,16,27,0,630,360,4050,2024-12-31
2863,16,28,3251,280,160,1800,2024-12-31
2864,16,29,0,280,160,1800,2024-12-31
2865,16,30,0,280,160,1800,2024-12-31
2866,16,31,1839,154,88,990,2024-12-31
2867,16,32,0,154,88,990,2024-12-31
2868,16,33,0,154,88,990,2024-12-31
2869,16,34,1124,140,80,900,2024-12-31
2870,16,35,0,140,80,900,2024-12-31
2871,16,36,0,140,80,900,2024-12-31
2872,16,37,2241,140,80,900,2024-12-31
2873,16,38,0,385,220,2475,2024-12-31
2874,16,39,0,385,220,2475,2024-12-31
2875,16,40,6609,385,220,2475,2024-12-31
2876,16,41,0,126,72,810,2024-12-31
2877,16,42,0,126,72,810,2024-12-31
2878,16,43,2056,126,72,810,2024-12-31
2879,16,44,0,126,72,810,2024-12-31
2880,16,45,0,140,80,900,2024-12-31
2881,16,46,2190,140,80,900,2024-12-31
2882,16,47,0,140,80,900,2024-12-31
2883,16,48,0,140,80,900,2024-12-31
2884,16,49,1139,140,80,900,2024-12-31
2885,16,50,0,140,80,900,2024-12-31
2886,16,51,0,154,88,990,2024-12-31
2887,16,52,3911,154,88,990,2024-12-31
2888,16,53,0,154,88,990,2024-12-31
2889,16,54,0,154,88,990,2024-12-31
2890,16,55,2332,154,88,990,2024-12-31
2891,16,56,0,196,112,1260,2024-12-31
2892,16,57,0,196,112,1260,2024-12-31
2893,16,58,240,196,112,1260,2024-12-31
2894,16,59,0,196,112,1260,2024-12-31
2895,16,60,0,196,112,1260,2024-12-31
2896,16,61,3279,196,112,1260,2024-12-31
2897,16,62,0,196,112,1260,2024-12-31
2898,16,63,0,98,56,630,2024-12-31
2899,16,64,2272,98,56,630,2024-12-31
2900,16,65,0,98,56,630,2024-12-31
2901,16,66,0,98,56,630,2024-12-31
2902,16,67,3071,196,112,1260,2024-12-31
2903,16,68,0,196,112,1260,2024-12-31
2904,16,69,0,196,112,1260,2024-12-31
2905,16,70,3262,196,112,1260,2024-12-31
2906,16,71,0,70,40,450,2024-12-31
2907,16,72,0,70,40,450,2024-12-31
2908,16,73,1424,70,40,450,2024-12-31
2909,16,74,0,70,40,450,2024-12-31
2910,16,75,0,70,40,450,2024-12-31
2911,16,76,2034,70,40,450,2024-12-31
2912,16,77,0,70,40,450,2024-12-31
2913,16,78,0,70,40,450,2024-12-31
2914,16,79,2196,224,128,1440,2024-12-31
2915,16,80,0,224,128,1440,2024-12-31
2916,16,81,0,224,128,1440,2024-12-31
2917,16,82,2788,224,128,1440,2024-12-31
2918,16,83,0,224,128,1440,2024-12-31
2919,16,84,0,280,160,1800,2024-12-31
2920,16,85,935,280,160,1800,2024-12-31
2921,16,86,0,280,160,1800,2024-12-31
2922,16,87,0,280,160,1800,2024-12-31
2923,16,88,6549,280,160,1800,2024-12-31
2924,16,89,0,336,192,2160,2024-12-31
2925,16,90,0,336,192,2160,2024-12-31
2926,16,91,9627,336,192,2160,2024-12-31
2927,16,92,0,336,192,2160,2024-12-31
2928,16,93,0,336,192,2160,2024-12-31
2929,16,94,5599,336,192,2160,2024-12-31
2930,16,95,0,224,128,1440,2024-12-31
2931,16,96,0,224,128,1440,2024-12-31
2932,16,97,2432,224,128,1440,2024-12-31
2933,16,98,0,224,128,1440,2024-12-31
2934,16,99,0,224,128,1440,2024-12-31
2935,16,100,2269,336,192,2160,2024-12-31
2936,16,101,0,336,192,2160,2024-12-31
2937,16,102,0,336,192,2160,2024-12-31
2938,16,103,6051,336,192,2160,2024-12-31
2939,16,104,0,336,192,2160,2024-12-31
2940,16,105,0,336,192,2160,2024-12-31
2941,16,106,455,336,192,2160,2024-12-31
2942,16,107,0,196,112,1260,2024-12-31
2943,16,108,0,196,112,1260,2024-12-31
2944,16,109,2038,196,112,1260,2024-12-31
2945,16,110,0,196,112,1260,2024-12-31
2946,16,111,0,196,112,1260,2024-12-31
2947,16,112,618,84,48,540,2024-12-31
2948,16,113,0,84,48,540,2024-12-31
2949,16,114,0,84,48,540,2024-12-31
2950,16,115,12152,385,220,2475,2024-12-31
2951,16,116,0,385,220,2475,2024-12-31
2952,16,117,0,385,220,2475,2024-12-31
2953,16,118,929,280,160,1800,2024-12-31
2954,16,119,0,280,160,1800,2024-12-31
2955,16,120,0,280,160,1800,2024-12-31
2956,16,121,4184,280,160,1800,2024-12-31
2957,16,122,0,84,48,540,2024-12-31
2958,16,123,0,84,48,540,2024-12-31
2959,16,124,3074,140,80,900,2024-12-31
2960,16,125,0,140,80,900,2024-12-31
2961,16,126,0,70,40,450,2024-12-31
2962,16,127,232,70,40,450,2024-12-31
2963,16,128,0,56,32,360,2024-12-31
2964,16,129,0,56,32,360,2024-12-31
2965,16,130,1954,154,88,990,2024-12-31
2966,16,131,0,154,88,990,2024-12-31
2967,16,132,0,154,88,990,2024-12-31
2968,16,133,1687,70,40,450,2024-12-31
2969,16,134,0,70,40,450,2024-12-31
2970,16,135,0,70,40,450,2024-12-31
2971,16,136,159,70,40,450,2024-12-31
2972,16,137,0,175,100,1125,2024-12-31
2973,16,138,0,175,100,1125,2024-12-31
2974,16,139,3656,175,100,1125,2024-12-31
2975,16,140,0,175,100,1125,2024-12-31
2976,16,141,0,140,80,900,2024-12-31
2977,16,142,3988,140,80,900,2024-12-31
2978,16,143,0,140,80,900,2024-12-31
2979,16,144,0,140,80,900,2024-12-31
2980,16,145,1048,140,80,900,2024-12-31
2981,16,146,0,112,64,720,2024-12-31
2982,16,147,0,112,64,720,2024-12-31
2983,16,148,177,112,64,720,2024-12-31
2984,16,149,0,112,64,720,2024-12-31
2985,16,150,0,91,52,585,2024-12-31
2986,16,151,1118,91,52,585,2024-12-31
2987,16,152,0,91,52,585,2024-12-31
2988,16,153,0,140,80,900,2024-12-31
2989,16,154,3330,140,80,900,2024-12-31
2990,16,155,0,140,80,900,2024-12-31
2991,16,156,0,140,80,900,2024-12-31
2992,16,157,220,91,52,585,2024-12-31
2993,16,158,0,91,52,585,2024-12-31
2994,16,159,0,91,52,585,2024-12-31
2995,16,160,918,140,80,900,2024-12-31
2996,16,161,0,140,80,900,2024-12-31
2997,16,162,0,140,80,900,2024-12-31
2998,16,163,506,140,80,900,2024-12-31
2999,16,164,0,140,80,900,2024-12-31
3000,16,165,0,70,40,450,2024-12-31
3001,16,166,1256,70,40,450,2024-12-31
3002,16,167,0,42,24,270,2024-12-31
3003,16,168,0,42,24,270,2024-12-31
3004,16,169,1090,56,32,360,2024-12-31
3005,16,170,0,56,32,360,2024-12-31
3006,16,171,0,56,32,360,2024-12-31
3007,16,172,1469,91,52,585,2024-12-31
3008,16,173,0,91,52,585,2024-12-31
3009,16,174,0,91,52,585,2024-12-31
3010,16,175,1313,49,28,315,2024-12-31
3011,16,176,0,49,28,315,2024-12-31
3012,16,177,0,49,28,315,2024-12-31
3013,16,178,1150,49,28,315,2024-12-31
3014,16,179,0,49,28,315,2024-12-31
3015,16,180,0,49,28,315,2024-12-31
3016,16,181,759,49,28,315,2024-12-31
3017,16,182,0,84,48,540,2024-12-31
3018,16,183,0,84,48,540,2024-12-31
3019,16,184,481,56,32,360,2024-12-31
3020,16,185,0,56,32,360,2024-12-31
3021,16,186,0,56,32,360,2024-12-31
3022,16,187,1539,56,32,360,2024-12-31
3023,16,188,0,56,32,360,2024-12-31
3024,16,189,0,21,12,135,2024-12-31
3025,17,1,2796,140,80,900,2024-12-31
3026,17,2,0,140,80,900,2024-12-31
3027,17,3,0,140,80,900,2024-12-31
3028,17,4,1570,140,80,900,2024-12-31
3029,17,5,0,140,80,900,2024-12-31
3030,17,6,0,140,80,900,2024-12-31
3031,17,7,780,140,80,900,2024-12-31
3032,17,8,0,280,160,1800,2024-12-31
3033,17,9,0,280,160,1800,2024-12-31
3034,17,10,5022,280,160,1800,2024-12-31
3035,17,11,0,280,160,1800,2024-12-31
3036,17,12,0,280,160,1800,2024-12-31
3037,17,13,6123,280,160,1800,2024-12-31
3038,17,14,0,280,160,1800,2024-12-31
3039,17,15,0,280,160,1800,2024-12-31
3040,17,16,1517,280,160,1800,2024-12-31
3041,17,17,0,126,72,810,2024-12-31
3042,17,18,0,126,72,810,2024-12-31
3043,17,19,2714,126,72,810,2024-12-31
3044,17,20,0,126,72,810,2024-12-31
3045,17,21,0,56,32,360,2024-12-31
3046,17,22,910,56,32,360,2024-12-31
3047,17,23,0,56,32,360,2024-12-31
3048,17,24,0,630,360,4050,2024-12-31
3049,17,25,6623,630,360,4050,2024-12-31
3050,17,26,0,630,360,4050,2024-12-31
3051,17,27,0,630,360,4050,2024-12-31
3052,17,28,3063,280,160,1800,2024-12-31
3053,17,29,0,280,160,1800,2024-12-31
3054,17,30,0,280,160,1800,2024-12-31
3055,17,31,3716,154,88,990,2024-12-31
3056,17,32,0,154,88,990,2024-12-31
3057,17,33,0,154,88,990,2024-12-31
3058,17,34,708,140,80,900,2024-12-31
3059,17,35,0,140,80,900,2024-12-31
3060,17,36,0,140,80,900,2024-12-31
3061,17,37,1977,140,80,900,2024-12-31
3062,17,38,0,385,220,2475,2024-12-31
3063,17,39,0,385,220,2475,2024-12-31
3064,17,40,5788,385,220,2475,2024-12-31
3065,17,41,0,126,72,810,2024-12-31
3066,17,42,0,126,72,810,2024-12-31
3067,17,43,3141,126,72,810,2024-12-31
3068,17,44,0,126,72,810,2024-12-31
3069,17,45,0,140,80,900,2024-12-31
3070,17,46,453,140,80,900,2024-12-31
3071,17,47,0,140,80,900,2024-12-31
3072,17,48,0,140,80,900,2024-12-31
3073,17,49,3772,140,80,900,2024-12-31
3074,17,50,0,140,80,900,2024-12-31
3075,17,51,0,154,88,990,2024-12-31
3076,17,52,2062,154,88,990,2024-12-31
3077,17,53,0,154,88,990,2024-12-31
3078,17,54,0,154,88,990,2024-12-31
3079,17,55,3582,154,88,990,2024-12-31
3080,17,56,0,196,112,1260,2024-12-31
3081,17,57,0,196,112,1260,2024-12-31
3082,17,58,181,196,112,1260,2024-12-31
3083,17,59,0,196,112,1260,2024-12-31
3084,17,60,0,196,112,1260,2024-12-31
3085,17,61,4077,196,112,1260,2024-12-31
3086,17,62,0,196,112,1260,2024-12-31
3087,17,63,0,98,56,630,2024-12-31
3088,17,64,1674,98,56,630,2024-12-31
3089,17,65,0,98,56,630,2024-12-31
3090,17,66,0,98,56,630,2024-12-31
3091,17,67,4394,196,112,1260,2024-12-31
3092,17,68,0,196,112,1260,2024-12-31
3093,17,69,0,196,112,1260,2024-12-31
3094,17,70,1571,196,112,1260,2024-12-31
3095,17,71,0,70,40,450,2024-12-31
3096,17,72,0,70,40,450,2024-12-31
3097,17,73,159,70,40,450,2024-12-31
3098,17,74,0,70,40,450,2024-12-31
3099,17,75,0,70,40,450,2024-12-31
3100,17,76,1924,70,40,450,2024-12-31
3101,17,77,0,70,40,450,2024-12-31
3102,17,78,0,70,40,450,2024-12-31
3103,17,79,4305,224,128,1440,2024-12-31
3104,17,80,0,224,128,1440,2024-12-31
3105,17,81,0,224,128,1440,2024-12-31
3106,17,82,4123,224,128,1440,2024-12-31
3107,17,83,0,224,128,1440,2024-12-31
3108,17,84,0,280,160,1800,2024-12-31
3109,17,85,970,280,160,1800,2024-12-31
3110,17,86,0,280,160,1800,2024-12-31
