po_id,supplier_id,store_id,order_date,expected_delivery,status,total_cost
436,1,9,2021-02-01,2021-02-04,DELIVERED,26414.08
437,5,10,2021-02-01,2021-02-05,DELIVERED,20628.48
438,4,10,2021-02-01,2021-02-10,DELIVERED,38019.0
439,3,10,2021-02-01,2021-02-05,DELIVERED,23028.12
440,4,10,2021-02-01,2021-02-10,DELIVERED,38498.28
441,2,11,2021-02-01,2021-02-04,DELIVERED,79834.5
442,6,11,2021-02-01,2021-02-06,DELIVERED,106407.18
443,4,11,2021-02-01,2021-02-09,DELIVERED,192488.96
444,4,12,2021-02-01,2021-02-08,DELIVERED,82587.33
445,5,12,2021-02-01,2021-02-06,DELIVERED,21770.03
446,6,12,2021-02-01,2021-02-05,DELIVERED,55970.2
447,7,12,2021-02-01,2021-02-05,DELIVERED,284165.86
448,5,12,2021-02-01,2021-02-06,DELIVERED,66391.7
449,4,12,2021-02-01,2021-02-09,DELIVERED,25487.93
450,4,12,2021-02-01,2021-02-08,DELIVERED,117064.5
451,6,13,2021-02-01,2021-02-07,DELIVERED,120242.2
452,1,13,2021-02-01,2021-02-07,DELIVERED,59061.72
453,4,13,2021-02-01,2021-02-06,DELIVERED,108023.93
454,6,14,2021-02-01,2021-02-07,DELIVERED,49318.38
455,1,14,2021-02-01,2021-02-06,DELIVERED,35196.27
456,4,15,2021-02-01,2021-02-09,DELIVERED,34234.5
457,1,15,2021-02-01,2021-02-04,DELIVERED,20713.0
458,6,15,2021-02-01,2021-02-06,DELIVERED,44434.2
459,6,16,2021-02-01,2021-02-07,DELIVERED,7380.45
460,2,16,2021-02-01,2021-02-05,DELIVERED,39357.9
461,3,16,2021-02-01,2021-02-07,DELIVERED,19940.7
462,4,16,2021-02-01,2021-02-09,DELIVERED,25803.57
463,6,17,2021-02-01,2021-02-06,DELIVERED,31424.28
464,3,17,2021-02-01,2021-02-07,DELIVERED,30059.52
465,2,17,2021-02-01,2021-02-06,DELIVERED,26011.69
466,3,17,2021-02-01,2021-02-06,DELIVERED,21013.84
467,5,18,2021-02-01,2021-02-06,DELIVERED,7977.42
468,6,18,2021-02-01,2021-02-07,DELIVERED,16479.48
469,1,18,2021-02-01,2021-02-05,DELIVERED,42526.14
470,3,19,2021-02-01,2021-02-07,DELIVERED,20085.4
471,1,19,2021-02-01,2021-02-05,DELIVERED,26316.04
472,2,19,2021-02-01,2021-02-07,DELIVERED,32002.74
473,4,19,2021-02-01,2021-02-07,DELIVERED,12068.52
474,3,19,2021-02-01,2021-02-07,DELIVERED,7925.15
475,3,19,2021-02-01,2021-02-08,DELIVERED,12992.24
476,4,20,2021-02-01,2021-02-10,DELIVERED,32524.74
477,6,20,2021-02-01,2021-02-07,DELIVERED,3354.75
478,5,20,2021-02-01,2021-02-05,DELIVERED,11324.46
479,5,20,2021-02-01,2021-02-04,DELIVERED,26000.66
480,4,20,2021-02-01,2021-02-10,DELIVERED,10652.85
481,4,20,2021-02-01,2021-02-10,DELIVERED,44818.98
482,6,21,2021-02-01,2021-02-06,DELIVERED,114779.2
483,6,21,2021-02-01,2021-02-07,DELIVERED,77559.04
484,3,22,2021-02-01,2021-02-06,DELIVERED,27949.6
485,4,22,2021-02-01,2021-02-09,DELIVERED,16126.42
486,1,22,2021-02-01,2021-02-04,DELIVERED,10870.68
487,3,22,2021-02-01,2021-02-06,DELIVERED,7874.02
488,4,23,2021-02-01,2021-02-07,DELIVERED,81418.14
489,1,23,2021-02-01,2021-02-04,DELIVERED,14908.4
490,4,23,2021-02-01,2021-02-08,DELIVERED,46005.32
491,3,23,2021-02-01,2021-02-06,DELIVERED,19531.66
492,7,23,2021-02-01,2021-02-06,DELIVERED,64344.0
493,5,24,2021-02-01,2021-02-07,DELIVERED,7789.4
494,4,24,2021-02-01,2021-02-08,DELIVERED,45933.88
495,3,2,2021-02-02,2021-02-06,DELIVERED,55477.26
496,3,2,2021-02-02,2021-02-07,DELIVERED,66836.0
497,4,2,2021-02-02,2021-02-10,DELIVERED,112827.88
498,4,2,2021-02-02,2021-02-10,DELIVERED,96244.48
499,4,3,2021-02-02,2021-02-11,DELIVERED,76904.85
500,2,3,2021-02-02,2021-02-06,DELIVERED,190977.39
501,1,3,2021-02-02,2021-02-05,DELIVERED,43309.0
502,4,3,2021-02-02,2021-02-10,DELIVERED,82763.18
503,6,3,2021-02-02,2021-02-08,DELIVERED,9154.0
504,4,4,2021-02-02,2021-02-11,DELIVERED,34234.5
505,3,4,2021-02-02,2021-02-07,DELIVERED,21887.2
506,3,4,2021-02-02,2021-02-06,DELIVERED,22279.57
507,5,4,2021-02-02,2021-02-06,DELIVERED,72324.98
508,3,5,2021-02-02,2021-02-07,DELIVERED,7856.3
509,1,5,2021-02-02,2021-02-05,DELIVERED,16973.82
510,3,5,2021-02-02,2021-02-07,DELIVERED,13161.52
511,4,5,2021-02-02,2021-02-10,DELIVERED,21493.85
512,6,5,2021-02-02,2021-02-07,DELIVERED,1894.48
513,6,6,2021-02-02,2021-02-08,DELIVERED,107605.5
514,2,7,2021-02-02,2021-02-06,DELIVERED,78648.0
515,2,7,2021-02-02,2021-02-05,DELIVERED,179485.02
516,6,7,2021-02-02,2021-02-08,DELIVERED,97237.56
517,4,7,2021-02-02,2021-02-10,DELIVERED,50344.58
518,4,7,2021-02-02,2021-02-10,DELIVERED,190012.08
519,1,8,2021-02-02,2021-02-04,DELIVERED,123258.7
520,4,8,2021-02-02,2021-02-11,DELIVERED,74313.46
521,6,9,2021-02-02,2021-02-07,DELIVERED,31624.18
522,4,9,2021-02-02,2021-02-10,DELIVERED,37604.86
523,3,9,2021-02-02,2021-02-07,DELIVERED,34279.2
524,4,9,2021-02-02,2021-02-11,DELIVERED,24146.46
525,4,9,2021-02-02,2021-02-11,DELIVERED,97306.0
526,1,9,2021-02-02,2021-02-04,DELIVERED,26414.08
527,5,10,2021-02-02,2021-02-06,DELIVERED,20628.48
528,4,10,2021-02-02,2021-02-11,DELIVERED,38019.0
529,3,10,2021-02-02,2021-02-06,DELIVERED,23028.12
530,3,11,2021-02-02,2021-02-06,DELIVERED,107387.63
531,6,11,2021-02-02,2021-02-07,DELIVERED,106407.18
532,4,11,2021-02-02,2021-02-09,DELIVERED,192488.96
533,4,12,2021-02-02,2021-02-10,DELIVERED,85138.29
534,5,12,2021-02-02,2021-02-07,DELIVERED,22334.09
535,1,12,2021-02-02,2021-02-05,DELIVERED,153392.52
536,3,12,2021-02-02,2021-02-06,DELIVERED,30294.36
537,7,12,2021-02-02,2021-02-07,DELIVERED,284165.86
538,5,12,2021-02-02,2021-02-07,DELIVERED,66391.7
539,4,12,2021-02-02,2021-02-09,DELIVERED,27697.41
540,4,12,2021-02-02,2021-02-09,DELIVERED,117064.5
541,6,13,2021-02-02,2021-02-09,DELIVERED,123790.55
542,1,13,2021-02-02,2021-02-07,DELIVERED,61900.56
543,4,13,2021-02-02,2021-02-08,DELIVERED,230274.33
544,4,13,2021-02-02,2021-02-08,DELIVERED,108023.93
545,6,14,2021-02-02,2021-02-08,DELIVERED,51221.34
546,1,14,2021-02-02,2021-02-08,DELIVERED,35196.27
547,1,14,2021-02-02,2021-02-07,DELIVERED,31299.93
548,4,15,2021-02-02,2021-02-09,DELIVERED,35278.5
549,6,15,2021-02-02,2021-02-07,DELIVERED,107137.65
550,1,15,2021-02-02,2021-02-05,DELIVERED,20713.0
551,3,15,2021-02-02,2021-02-07,DELIVERED,22387.2
552,6,15,2021-02-02,2021-02-07,DELIVERED,44434.2
553,6,16,2021-02-02,2021-02-07,DELIVERED,7380.45
554,2,16,2021-02-02,2021-02-07,DELIVERED,40239.3
555,3,16,2021-02-02,2021-02-08,DELIVERED,19940.7
556,7,16,2021-02-02,2021-02-07,DELIVERED,20028.26
557,4,16,2021-02-02,2021-02-11,DELIVERED,25803.57
558,4,17,2021-02-02,2021-02-09,DELIVERED,84181.68
559,6,17,2021-02-02,2021-02-07,DELIVERED,31424.28
560,3,17,2021-02-02,2021-02-08,DELIVERED,30059.52
561,2,17,2021-02-02,2021-02-06,DELIVERED,26011.69
562,3,17,2021-02-02,2021-02-08,DELIVERED,21013.84
563,6,18,2021-02-02,2021-02-08,DELIVERED,16479.48
564,3,19,2021-02-02,2021-02-08,DELIVERED,20085.4
565,1,19,2021-02-02,2021-02-06,DELIVERED,26316.04
566,2,19,2021-02-02,2021-02-08,DELIVERED,32002.74
567,3,19,2021-02-02,2021-02-08,DELIVERED,8027.41
568,3,19,2021-02-02,2021-02-08,DELIVERED,12992.24
569,4,19,2021-02-02,2021-02-08,DELIVERED,43704.08
570,4,20,2021-02-02,2021-02-11,DELIVERED,32524.74
571,6,20,2021-02-02,2021-02-08,DELIVERED,3354.75
572,5,20,2021-02-02,2021-02-05,DELIVERED,11324.46
573,5,20,2021-02-02,2021-02-05,DELIVERED,27022.52
574,4,20,2021-02-02,2021-02-10,DELIVERED,46156.86
575,6,21,2021-02-02,2021-02-07,DELIVERED,114779.2
576,6,21,2021-02-02,2021-02-07,DELIVERED,77559.04
577,3,22,2021-02-02,2021-02-07,DELIVERED,19877.62
578,3,22,2021-02-02,2021-02-07,DELIVERED,27949.6
579,4,22,2021-02-02,2021-02-09,DELIVERED,16126.42
580,1,22,2021-02-02,2021-02-05,DELIVERED,10870.68
581,1,22,2021-02-02,2021-02-05,DELIVERED,16300.8
582,3,22,2021-02-02,2021-02-07,DELIVERED,7874.02
583,4,23,2021-02-02,2021-02-08,DELIVERED,84181.68
584,1,23,2021-02-02,2021-02-05,DELIVERED,15397.2
585,4,23,2021-02-02,2021-02-08,DELIVERED,46005.32
586,3,23,2021-02-02,2021-02-07,DELIVERED,19531.66
587,7,23,2021-02-02,2021-02-06,DELIVERED,66192.0
588,6,23,2021-02-02,2021-02-07,DELIVERED,42622.32
589,5,24,2021-02-02,2021-02-08,DELIVERED,8031.14
590,6,24,2021-02-02,2021-02-07,DELIVERED,36648.25
591,3,24,2021-02-02,2021-02-08,DELIVERED,13320.34
592,4,24,2021-02-02,2021-02-09,DELIVERED,39652.47
593,4,24,2021-02-02,2021-02-09,DELIVERED,45933.88
594,6,25,2021-02-02,2021-02-07,DELIVERED,31344.32
595,3,25,2021-02-02,2021-02-06,DELIVERED,37589.86
596,5,25,2021-02-02,2021-02-06,DELIVERED,69940.64
597,4,2,2021-02-03,2021-02-12,DELIVERED,81843.3
598,3,2,2021-02-03,2021-02-08,DELIVERED,55477.26
599,3,2,2021-02-03,2021-02-08,DELIVERED,66836.0
600,3,2,2021-02-03,2021-02-07,DELIVERED,21084.0
601,7,2,2021-02-03,2021-02-08,DELIVERED,268324.71
602,4,2,2021-02-03,2021-02-11,DELIVERED,116618.54
603,4,2,2021-02-03,2021-02-11,DELIVERED,96244.48
604,4,3,2021-02-03,2021-02-12,DELIVERED,76904.85
605,5,3,2021-02-03,2021-02-07,DELIVERED,46011.18
606,6,3,2021-02-03,2021-02-09,DELIVERED,117765.05
607,5,3,2021-02-03,2021-02-07,DELIVERED,67352.04
608,4,3,2021-02-03,2021-02-12,DELIVERED,85199.78
609,6,3,2021-02-03,2021-02-09,DELIVERED,9154.0
610,4,4,2021-02-03,2021-02-11,DELIVERED,34234.5
611,3,4,2021-02-03,2021-02-07,DELIVERED,22615.1
612,3,4,2021-02-03,2021-02-08,DELIVERED,22905.63
613,5,4,2021-02-03,2021-02-08,DELIVERED,72324.98
614,7,4,2021-02-03,2021-02-07,DELIVERED,44676.9
615,6,5,2021-02-03,2021-02-09,DELIVERED,10682.14
616,3,5,2021-02-03,2021-02-07,DELIVERED,7856.3
617,1,5,2021-02-03,2021-02-06,DELIVERED,16973.82
618,3,5,2021-02-03,2021-02-08,DELIVERED,13161.52
619,4,5,2021-02-03,2021-02-12,DELIVERED,22325.87
620,6,5,2021-02-03,2021-02-09,DELIVERED,1894.48
621,6,6,2021-02-03,2021-02-09,DELIVERED,107605.5
622,2,7,2021-02-03,2021-02-07,DELIVERED,81021.0
623,2,7,2021-02-03,2021-02-06,DELIVERED,187309.98
624,4,7,2021-02-03,2021-02-11,DELIVERED,190012.08
625,4,8,2021-02-03,2021-02-11,DELIVERED,76440.5
626,6,9,2021-02-03,2021-02-09,DELIVERED,31624.18
627,4,9,2021-02-03,2021-02-12,DELIVERED,38823.16
628,3,9,2021-02-03,2021-02-07,DELIVERED,34787.04
629,4,9,2021-02-03,2021-02-11,DELIVERED,24146.46
630,4,9,2021-02-03,2021-02-11,DELIVERED,97306.0
631,1,9,2021-02-03,2021-02-05,DELIVERED,26414.08
632,5,10,2021-02-03,2021-02-08,DELIVERED,20628.48
633,4,10,2021-02-03,2021-02-11,DELIVERED,38019.0
634,1,10,2021-02-03,2021-02-05,DELIVERED,103239.56
635,3,11,2021-02-03,2021-02-08,DELIVERED,107387.63
636,6,11,2021-02-03,2021-02-08,DELIVERED,106407.18
637,4,11,2021-02-03,2021-02-11,DELIVERED,197796.56
638,4,12,2021-02-03,2021-02-11,DELIVERED,85138.29
639,5,12,2021-02-03,2021-02-07,DELIVERED,22334.09
640,1,12,2021-02-03,2021-02-05,DELIVERED,153392.52
641,3,12,2021-02-03,2021-02-08,DELIVERED,31233.72
642,7,12,2021-02-03,2021-02-08,DELIVERED,284165.86
643,5,12,2021-02-03,2021-02-08,DELIVERED,66391.7
644,4,12,2021-02-03,2021-02-10,DELIVERED,27697.41
645,4,12,2021-02-03,2021-02-10,DELIVERED,117064.5
646,1,13,2021-02-03,2021-02-08,DELIVERED,64462.44
647,4,13,2021-02-03,2021-02-09,DELIVERED,230274.33
648,4,13,2021-02-03,2021-02-08,DELIVERED,111906.69
649,6,13,2021-02-03,2021-02-09,DELIVERED,9154.0
650,4,14,2021-02-03,2021-02-08,DELIVERED,30899.36
651,6,14,2021-02-03,2021-02-10,DELIVERED,52754.28
652,1,14,2021-02-03,2021-02-08,DELIVERED,36010.8
653,1,14,2021-02-03,2021-02-08,DELIVERED,31299.93
654,4,15,2021-02-03,2021-02-11,DELIVERED,36670.5
655,6,15,2021-02-03,2021-02-08,DELIVERED,110568.55
656,3,15,2021-02-03,2021-02-07,DELIVERED,22387.2
657,7,15,2021-02-03,2021-02-07,DELIVERED,19975.83
658,6,15,2021-02-03,2021-02-08,DELIVERED,45383.28
659,6,16,2021-02-03,2021-02-09,DELIVERED,7380.45
660,3,16,2021-02-03,2021-02-08,DELIVERED,19940.7
661,7,16,2021-02-03,2021-02-08,DELIVERED,21076.86
662,6,16,2021-02-03,2021-02-08,DELIVERED,42708.6
663,4,16,2021-02-03,2021-02-11,DELIVERED,25803.57
664,4,17,2021-02-03,2021-02-11,DELIVERED,84181.68
665,6,17,2021-02-03,2021-02-09,DELIVERED,31424.28
666,3,17,2021-02-03,2021-02-08,DELIVERED,30059.52
667,2,17,2021-02-03,2021-02-07,DELIVERED,26011.69
668,6,18,2021-02-03,2021-02-09,DELIVERED,16479.48
669,3,19,2021-02-03,2021-02-10,DELIVERED,20085.4
670,1,19,2021-02-03,2021-02-07,DELIVERED,27173.24
671,2,19,2021-02-03,2021-02-08,DELIVERED,32002.74
672,3,19,2021-02-03,2021-02-10,DELIVERED,8257.4
673,3,19,2021-02-03,2021-02-09,DELIVERED,8027.41
674,4,19,2021-02-03,2021-02-08,DELIVERED,9683.52
675,3,19,2021-02-03,2021-02-09,DELIVERED,13330.8
676,4,19,2021-02-03,2021-02-09,DELIVERED,43704.08
677,4,20,2021-02-03,2021-02-11,DELIVERED,33375.06
678,6,20,2021-02-03,2021-02-09,DELIVERED,3354.75
679,5,20,2021-02-03,2021-02-07,DELIVERED,11324.46
680,5,20,2021-02-03,2021-02-07,DELIVERED,27022.52
681,4,20,2021-02-03,2021-02-12,DELIVERED,47494.74
682,6,21,2021-02-03,2021-02-09,DELIVERED,56773.6
683,6,21,2021-02-03,2021-02-08,DELIVERED,114779.2
684,6,21,2021-02-03,2021-02-08,DELIVERED,77559.04
685,3,22,2021-02-03,2021-02-08,DELIVERED,19877.62
686,1,22,2021-02-03,2021-02-07,DELIVERED,42757.6
687,3,22,2021-02-03,2021-02-09,DELIVERED,28991.2
688,4,22,2021-02-03,2021-02-11,DELIVERED,16126.42
689,1,22,2021-02-03,2021-02-06,DELIVERED,10870.68
690,2,22,2021-02-03,2021-02-07,DELIVERED,30944.16
691,1,22,2021-02-03,2021-02-07,DELIVERED,16300.8
692,3,22,2021-02-03,2021-02-09,DELIVERED,7874.02
693,4,23,2021-02-03,2021-02-10,DELIVERED,46005.32
694,7,23,2021-02-03,2021-02-07,DELIVERED,268324.71
695,3,23,2021-02-03,2021-02-09,DELIVERED,19531.66
696,6,23,2021-02-03,2021-02-08,DELIVERED,42622.32
697,1,23,2021-02-03,2021-02-07,DELIVERED,31875.75
698,6,24,2021-02-03,2021-02-08,DELIVERED,36648.25
699,3,24,2021-02-03,2021-02-08,DELIVERED,13320.34
700,4,24,2021-02-03,2021-02-10,DELIVERED,39652.47
701,6,25,2021-02-03,2021-02-08,DELIVERED,31344.32
702,3,25,2021-02-03,2021-02-07,DELIVERED,37589.86
703,3,25,2021-02-03,2021-02-08,DELIVERED,22472.0
704,5,25,2021-02-03,2021-02-08,DELIVERED,69940.64
705,5,1,2021-02-04,2021-02-08,DELIVERED,20494.18
706,1,1,2021-02-04,2021-02-06,DELIVERED,115434.5
707,4,1,2021-02-04,2021-02-12,DELIVERED,102059.1
708,4,2,2021-02-04,2021-02-12,DELIVERED,81843.3
709,3,2,2021-02-04,2021-02-09,DELIVERED,66836.0
710,3,2,2021-02-04,2021-02-08,DELIVERED,21084.0
711,7,2,2021-02-04,2021-02-08,DELIVERED,268324.71
712,4,2,2021-02-04,2021-02-12,DELIVERED,122861.98
713,4,2,2021-02-04,2021-02-12,DELIVERED,99782.88
714,4,3,2021-02-04,2021-02-12,DELIVERED,76904.85
715,5,3,2021-02-04,2021-02-09,DELIVERED,46011.18
716,6,3,2021-02-04,2021-02-10,DELIVERED,117765.05
717,5,3,2021-02-04,2021-02-08,DELIVERED,67352.04
718,4,3,2021-02-04,2021-02-13,DELIVERED,85199.78
719,6,3,2021-02-04,2021-02-10,DELIVERED,9154.0
720,4,4,2021-02-04,2021-02-13,DELIVERED,35757.0
721,3,4,2021-02-04,2021-02-09,DELIVERED,22615.1
722,7,4,2021-02-04,2021-02-09,DELIVERED,44676.9
723,6,5,2021-02-04,2021-02-10,DELIVERED,10682.14
724,1,5,2021-02-04,2021-02-07,DELIVERED,17473.05
725,4,5,2021-02-04,2021-02-13,DELIVERED,22325.87
726,6,5,2021-02-04,2021-02-10,DELIVERED,1894.48
727,6,6,2021-02-04,2021-02-10,DELIVERED,111192.35
728,6,7,2021-02-04,2021-02-09,DELIVERED,60889.54
729,1,7,2021-02-04,2021-02-06,DELIVERED,236489.2
730,2,7,2021-02-04,2021-02-08,DELIVERED,81021.0
731,3,7,2021-02-04,2021-02-08,DELIVERED,46097.07
732,4,7,2021-02-04,2021-02-12,DELIVERED,227708.91
733,2,7,2021-02-04,2021-02-08,DELIVERED,53729.2
734,4,7,2021-02-04,2021-02-13,DELIVERED,190012.08
735,4,8,2021-02-04,2021-02-13,DELIVERED,78301.66
736,7,8,2021-02-04,2021-02-09,DELIVERED,31339.36
737,6,9,2021-02-04,2021-02-09,DELIVERED,31624.18
738,4,9,2021-02-04,2021-02-12,DELIVERED,40041.46
739,3,9,2021-02-04,2021-02-08,DELIVERED,34787.04
740,4,9,2021-02-04,2021-02-12,DELIVERED,24146.46
741,4,9,2021-02-04,2021-02-13,DELIVERED,97306.0
742,4,10,2021-02-04,2021-02-12,DELIVERED,39150.0
743,2,10,2021-02-04,2021-02-08,DELIVERED,36815.4
744,1,10,2021-02-04,2021-02-06,DELIVERED,27903.72
745,1,10,2021-02-04,2021-02-06,DELIVERED,106315.35
746,3,11,2021-02-04,2021-02-09,DELIVERED,107387.63
747,4,11,2021-02-04,2021-02-12,DELIVERED,204873.36
748,7,11,2021-02-04,2021-02-08,DELIVERED,56723.48
749,4,12,2021-02-04,2021-02-11,DELIVERED,85138.29
750,1,12,2021-02-04,2021-02-06,DELIVERED,15055.04
751,1,12,2021-02-04,2021-02-07,DELIVERED,157331.4
752,3,12,2021-02-04,2021-02-08,DELIVERED,31233.72
753,7,12,2021-02-04,2021-02-09,DELIVERED,284165.86
754,5,12,2021-02-04,2021-02-08,DELIVERED,66391.7
755,7,12,2021-02-04,2021-02-09,DELIVERED,32037.2
756,4,12,2021-02-04,2021-02-11,DELIVERED,27697.41
757,4,12,2021-02-04,2021-02-11,DELIVERED,120855.16
758,7,12,2021-02-04,2021-02-09,DELIVERED,28465.25
759,1,13,2021-02-04,2021-02-10,DELIVERED,64462.44
760,4,13,2021-02-04,2021-02-09,DELIVERED,230274.33
761,4,13,2021-02-04,2021-02-10,DELIVERED,111906.69
762,6,13,2021-02-04,2021-02-10,DELIVERED,9408.72
763,4,14,2021-02-04,2021-02-10,DELIVERED,31689.12
764,6,14,2021-02-04,2021-02-11,DELIVERED,52754.28
765,1,14,2021-02-04,2021-02-09,DELIVERED,31299.93
766,4,14,2021-02-04,2021-02-09,DELIVERED,53665.29
767,4,15,2021-02-04,2021-02-12,DELIVERED,36670.5
768,6,15,2021-02-04,2021-02-08,DELIVERED,110568.55
769,3,15,2021-02-04,2021-02-08,DELIVERED,22387.2
770,7,15,2021-02-04,2021-02-08,DELIVERED,19975.83
771,6,15,2021-02-04,2021-02-08,DELIVERED,45383.28
772,6,16,2021-02-04,2021-02-09,DELIVERED,7572.15
773,3,16,2021-02-04,2021-02-10,DELIVERED,19940.7
774,7,16,2021-02-04,2021-02-08,DELIVERED,21758.45
775,6,16,2021-02-04,2021-02-10,DELIVERED,42708.6
776,4,17,2021-02-04,2021-02-12,DELIVERED,86838.93
777,3,17,2021-02-04,2021-02-10,DELIVERED,30059.52
778,2,17,2021-02-04,2021-02-09,DELIVERED,26011.69
779,4,17,2021-02-04,2021-02-12,DELIVERED,115280.66
780,6,18,2021-02-04,2021-02-10,DELIVERED,16479.48
781,3,19,2021-02-04,2021-02-10,DELIVERED,20085.4
782,1,19,2021-02-04,2021-02-09,DELIVERED,27173.24
783,2,19,2021-02-04,2021-02-09,DELIVERED,32002.74
784,3,19,2021-02-04,2021-02-10,DELIVERED,8480.0
785,3,19,2021-02-04,2021-02-11,DELIVERED,8027.41
786,4,19,2021-02-04,2021-02-10,DELIVERED,10028.48
787,3,19,2021-02-04,2021-02-10,DELIVERED,13330.8
788,4,19,2021-02-04,2021-02-10,DELIVERED,43704.08
789,4,20,2021-02-04,2021-02-13,DELIVERED,34225.38
790,5,20,2021-02-04,2021-02-08,DELIVERED,7668.53
791,6,20,2021-02-04,2021-02-09,DELIVERED,3418.65
792,4,20,2021-02-04,2021-02-13,DELIVERED,49947.52
793,6,21,2021-02-04,2021-02-09,DELIVERED,56773.6
794,6,21,2021-02-04,2021-02-09,DELIVERED,79695.2
795,3,22,2021-02-04,2021-02-10,DELIVERED,19877.62
796,1,22,2021-02-04,2021-02-07,DELIVERED,42757.6
797,3,22,2021-02-04,2021-02-09,DELIVERED,28991.2
798,4,22,2021-02-04,2021-02-11,DELIVERED,16126.42
799,2,22,2021-02-04,2021-02-08,DELIVERED,30944.16
800,6,22,2021-02-04,2021-02-09,DELIVERED,18474.57
801,1,22,2021-02-04,2021-02-08,DELIVERED,16300.8
802,3,22,2021-02-04,2021-02-10,DELIVERED,7874.02
803,4,23,2021-02-04,2021-02-11,DELIVERED,46005.32
804,6,23,2021-02-04,2021-02-08,DELIVERED,49714.83
805,7,23,2021-02-04,2021-02-09,DELIVERED,280022.79
806,3,23,2021-02-04,2021-02-09,DELIVERED,19531.66
807,6,23,2021-02-04,2021-02-08,DELIVERED,44347.92
808,1,23,2021-02-04,2021-02-07,DELIVERED,31875.75
809,6,24,2021-02-04,2021-02-08,DELIVERED,36648.25
810,3,24,2021-02-04,2021-02-09,DELIVERED,13843.39
811,4,24,2021-02-04,2021-02-10,DELIVERED,40990.95
812,6,25,2021-02-04,2021-02-08,DELIVERED,31344.32
813,3,25,2021-02-04,2021-02-08,DELIVERED,38705.7
814,1,25,2021-02-04,2021-02-07,DELIVERED,19626.24
815,3,25,2021-02-04,2021-02-09,DELIVERED,22472.0
816,5,25,2021-02-04,2021-02-09,DELIVERED,69940.64
817,5,1,2021-02-05,2021-02-10,DELIVERED,21179.11
818,1,1,2021-02-05,2021-02-08,DELIVERED,115434.5
819,4,1,2021-02-05,2021-02-14,DELIVERED,106743.78
820,1,1,2021-02-05,2021-02-07,DELIVERED,31834.62
821,4,2,2021-02-05,2021-02-14,DELIVERED,81843.3
822,3,2,2021-02-05,2021-02-10,DELIVERED,66836.0
823,3,2,2021-02-05,2021-02-09,DELIVERED,21084.0
824,7,2,2021-02-05,2021-02-10,DELIVERED,268324.71
825,4,2,2021-02-05,2021-02-14,DELIVERED,122861.98
826,4,2,2021-02-05,2021-02-14,DELIVERED,99782.88
827,4,3,2021-02-05,2021-02-14,DELIVERED,76904.85
828,5,3,2021-02-05,2021-02-10,DELIVERED,47824.23
829,6,3,2021-02-05,2021-02-10,DELIVERED,117765.05
830,3,3,2021-02-05,2021-02-10,DELIVERED,46284.4
831,5,3,2021-02-05,2021-02-09,DELIVERED,69532.68
832,4,3,2021-02-05,2021-02-13,DELIVERED,85199.78
833,6,3,2021-02-05,2021-02-10,DELIVERED,9154.0
834,4,4,2021-02-05,2021-02-13,DELIVERED,35757.0
835,4,4,2021-02-05,2021-02-13,DELIVERED,111490.0
836,7,4,2021-02-05,2021-02-09,DELIVERED,44676.9
837,6,5,2021-02-05,2021-02-10,DELIVERED,11072.95
838,4,5,2021-02-05,2021-02-13,DELIVERED,38313.99
839,4,5,2021-02-05,2021-02-13,DELIVERED,22325.87
840,6,5,2021-02-05,2021-02-10,DELIVERED,1894.48
841,6,6,2021-02-05,2021-02-11,DELIVERED,31464.26
842,6,6,2021-02-05,2021-02-11,DELIVERED,111192.35
843,7,6,2021-02-05,2021-02-09,DELIVERED,32096.7
844,3,7,2021-02-05,2021-02-10,DELIVERED,107353.0
845,6,7,2021-02-05,2021-02-11,DELIVERED,60889.54
846,1,7,2021-02-05,2021-02-07,DELIVERED,236489.2
847,2,7,2021-02-05,2021-02-08,DELIVERED,83665.2
848,3,7,2021-02-05,2021-02-09,DELIVERED,48165.79
849,4,7,2021-02-05,2021-02-14,DELIVERED,227708.91
850,2,7,2021-02-05,2021-02-08,DELIVERED,53729.2
851,4,7,2021-02-05,2021-02-13,DELIVERED,190012.08
852,6,8,2021-02-05,2021-02-10,DELIVERED,109009.05
853,4,8,2021-02-05,2021-02-13,DELIVERED,80029.88
854,2,8,2021-02-05,2021-02-09,DELIVERED,27031.09
855,7,8,2021-02-05,2021-02-10,DELIVERED,264912.77
856,7,8,2021-02-05,2021-02-10,DELIVERED,32100.64
857,6,9,2021-02-05,2021-02-10,DELIVERED,31624.18
858,4,9,2021-02-05,2021-02-14,DELIVERED,41503.42
859,7,9,2021-02-05,2021-02-10,DELIVERED,20080.69
860,3,9,2021-02-05,2021-02-09,DELIVERED,34787.04
861,4,9,2021-02-05,2021-02-14,DELIVERED,24146.46
862,4,9,2021-02-05,2021-02-14,DELIVERED,97306.0
863,1,10,2021-02-05,2021-02-08,DELIVERED,24092.0
864,2,10,2021-02-05,2021-02-09,DELIVERED,38679.9
865,1,10,2021-02-05,2021-02-08,DELIVERED,27903.72
866,3,11,2021-02-05,2021-02-09,DELIVERED,107387.63
867,7,11,2021-02-05,2021-02-10,DELIVERED,69466.8
868,4,11,2021-02-05,2021-02-12,DELIVERED,213365.52
869,7,11,2021-02-05,2021-02-10,DELIVERED,59000.7
870,4,12,2021-02-05,2021-02-13,DELIVERED,85138.29
871,1,12,2021-02-05,2021-02-08,DELIVERED,15543.84
